sigla_provincia;codice_istat;denominazione_ita_altra;denominazione_ita;denominazione_altra;flag_capoluogo;codice_belfiore;lat;lon;superficie_kmq;codice_sovracomunale
NU;091012;Bortigali;Bortigali;;NO;B062;40,2828837;8,8367751;67,3270;091
NU;091016;Desulo;Desulo;;NO;D287;40,0111514;9,2287056;74,4978;091
NU;091017;Dorgali;Dorgali;;NO;D345;40,2892160;9,5881204;226,5328;091
NU;091018;Dualchi;Dualchi;;NO;D376;40,2303046;8,9002285;23,4099;091
NU;091019;Elini;Elini;;NO;D395;39,9016785;9,5950757;10,6497;091
NU;091024;Fonni;Fonni;;NO;D665;40,1199553;9,2524113;112,2661;091
NU;091025;Gadoni;Gadoni;;NO;D842;39,9126339;9,1830929;43,4345;091
NU;091026;Gairo;Gairo;;NO;D859;39,8556021;9,4919520;77,4900;091
NU;091027;Galtellì;Galtellì;;NO;D888;40,3865572;9,6167099;56,5300;091
NU;091028;Gavoi;Gavoi;;NO;D947;40,1587278;9,1949790;38,0587;091
NU;091031;Girasole;Girasole;;NO;E049;39,9535718;9,6442995;13,1613;091
NU;091032;Ilbono;Ilbono;;NO;E283;39,8861697;9,5924372;31,1320;091
NU;091033;Irgoli;Irgoli;;NO;E323;40,4092480;9,6305264;75,2988;091
NU;091035;Jerzu;Jerzu;;NO;E387;39,7344169;9,5428295;102,4051;091
NU;091037;Lanusei;Lanusei;;NO;E441;39,7992043;9,5754172;53,1687;091
NU;091038;Lei;Lei;;NO;E517;40,3074552;8,9202315;19,1146;091
NU;091039;Loceri;Loceri;;NO;E644;39,8071661;9,6037505;19,3735;091
NU;091040;Loculi;Loculi;;NO;E646;40,4066771;9,6110483;38,1494;091
NU;091041;Lodè;Lodè;;NO;E647;40,5912555;9,5395661;123,4437;091
NU;091042;Lotzorai;Lotzorai;;NO;E700;39,9756157;9,6532294;16,8669;091
NU;091043;Lula;Lula;;NO;E736;40,4712230;9,4850405;148,7146;091
NU;091044;Macomer;Macomer;;NO;E788;40,2649786;8,7825028;122,7633;091
NU;091046;Mamoiada;Mamoiada;;NO;E874;40,2143152;9,2839387;48,8294;091
NU;091047;"Meana Sardo";"Meana Sardo";;NO;F073;39,9475371;9,0688689;73,8037;091
NU;091050;Noragugume;Noragugume;;NO;F933;40,2246807;8,9199680;26,7317;091
NU;091051;Nuoro;Nuoro;;SI;F979;40,3231187;9,3302961;192,0590;091
NU;091055;Oliena;Oliena;;NO;G031;40,2712521;9,4059477;165,7374;091
NU;091056;Ollolai;Ollolai;;NO;G044;40,1691184;9,1812237;27,2372;091
NU;091057;Olzai;Olzai;;NO;G058;40,1827770;9,1488790;69,8209;091
NU;091058;Onanì;Onanì;;NO;G064;40,4843218;9,4408655;71,9700;091
NU;091059;Onifai;Onifai;;NO;G070;40,4071283;9,6513217;43,1843;091
NU;091060;Oniferi;Oniferi;;NO;G071;40,2721109;9,1702558;35,6734;091
NU;091061;Orani;Orani;;NO;G084;40,2499945;9,1774560;130,4318;091
NU;091062;Orgosolo;Orgosolo;;NO;G097;40,2052458;9,3555126;222,5957;091
NU;091063;Orosei;Orosei;;NO;G119;40,3785319;9,6971312;90,9957;091
NU;091064;Orotelli;Orotelli;;NO;G120;40,3027466;9,1122786;61,1765;091
NU;091066;Ortueri;Ortueri;;NO;G146;40,0360072;8,9854843;38,8335;091
NU;091067;Orune;Orune;;NO;G147;40,4060640;9,3697387;128,4462;091
NU;091068;Osidda;Osidda;;NO;G154;40,5240868;9,2187933;25,6759;091
NU;091069;Osini;Osini;;NO;G158;39,7672043;9,5290599;39,8140;091
NU;091070;Ottana;Ottana;;NO;G191;40,2349212;9,0454442;45,0708;091
NU;091071;Ovodda;Ovodda;;NO;G201;40,0961161;9,1609659;40,8474;091
NU;091072;Perdasdefogu;Perdasdefogu;;NO;G445;39,6678966;9,4538613;77,7449;091
NU;091073;Posada;Posada;;NO;G929;40,6331956;9,7179968;32,7669;091
NU;091077;Sarule;Sarule;;NO;I448;40,2288926;9,1659975;52,7148;091
NU;091083;Silanus;Silanus;;NO;I730;40,2903797;8,8894503;47,9345;091
NU;091084;Sindia;Sindia;;NO;I748;40,2960042;8,6593911;58,5657;091
NU;091085;Siniscola;Siniscola;;NO;I751;40,5749424;9,6942828;196,4124;091
NU;091086;Sorgono;Sorgono;;NO;I851;40,0277250;9,1037115;56,0512;091
NU;091088;Talana;Talana;;NO;L036;40,0310148;9,4977819;118,6731;091
NU;091089;Tertenia;Tertenia;;NO;L140;39,6855239;9,5957405;117,6501;091
NU;091090;Teti;Teti;;NO;L153;40,0963642;9,1192593;43,8006;091
NU;091091;Tiana;Tiana;;NO;L160;40,0673219;9,1488843;19,3156;091
NU;091093;Tonara;Tonara;;NO;L202;40,0246967;9,1735732;52,0143;091
NU;091094;Torpè;Torpè;;NO;L231;40,6286147;9,6784535;91,5027;091
NU;091095;Tortolì;Tortolì;;NO;A355;39,9145924;9,6645684;40,2850;091
NU;091097;Triei;Triei;;NO;L423;40,0192193;9,6228582;32,9802;091
NU;091098;Ulassai;Ulassai;;NO;L489;39,7301169;9,4761277;122,4109;091
NU;091099;Urzulei;Urzulei;;NO;L506;40,1269187;9,5124326;129,6349;091
NU;091100;Ussassai;Ussassai;;NO;L514;39,8174042;9,4044085;47,3230;091
NU;091101;"Villagrande Strisaili";"Villagrande Strisaili";;NO;L953;39,9930346;9,4428353;210,3510;091
NU;091103;Cardedu;Cardedu;;NO;M285;39,7710897;9,6387866;33,3890;091
NU;091104;Lodine;Lodine;;NO;E649;40,1476896;9,2193566;7,7001;091
CA;092003;Assemini;Assemini;;NO;A474;39,2895334;9,0062327;118,1723;292
CA;092009;Cagliari;Cagliari;;SI;B354;39,2152270;9,1106162;84,5839;292
CA;092011;Capoterra;Capoterra;;NO;B675;39,1738624;8,9744974;68,4888;292
CA;092015;Decimomannu;Decimomannu;;NO;D259;39,3109141;8,9656479;27,7167;292
CA;092037;Maracalagonis;Maracalagonis;;NO;E903;39,2851477;9,2281948;101,3687;292
CA;092050;Pula;Pula;;NO;H088;39,0106147;9,0007699;138,9157;292
CA;092051;"Quartu Sant'Elena";"Quartu Sant'Elena";;NO;H118;39,2409990;9,1853437;96,4102;292
CA;092066;Sarroch;Sarroch;;NO;I443;39,0634506;9,0111626;67,8293;292
CA;092068;Selargius;Selargius;;NO;I580;39,2536192;9,1655553;26,6857;292
CA;092074;Sestu;Sestu;;NO;I695;39,3002350;9,0919459;48,2851;292
CA;092075;"Settimo San Pietro";"Settimo San Pietro";;NO;I699;39,2917007;9,1840253;23,2940;292
CA;092080;Sinnai;Sinnai;;NO;I752;39,2974079;9,2055321;223,9080;292
CA;092090;Uta;Uta;;NO;L521;39,2929748;8,9529785;134,7065;292
CA;092099;"Villa San Pietro";"Villa San Pietro";;NO;I118;39,0337420;8,9950801;39,8870;292
CA;092105;Quartucciu;Quartucciu;;NO;H119;39,2541914;9,1800270;27,9315;292
CA;092108;Elmas;Elmas;;NO;D399;39,2708024;9,0488474;14,0545;292
CA;092109;Monserrato;Monserrato;;NO;F383;39,2539897;9,1434384;6,4217;292
PN;093001;Andreis;Andreis;;NO;A283;46,2018308;12,6145633;26,9502;093
PN;093002;Arba;Arba;;NO;A354;46,1462078;12,7907620;15,3112;093
PN;093004;Aviano;Aviano;;NO;A516;46,0672177;12,5881796;113,3483;093
PN;093005;"Azzano Decimo";"Azzano Decimo";;NO;A530;45,8812554;12,7141322;51,3378;093
PN;093006;Barcis;Barcis;;NO;A640;46,1908762;12,5600166;103,4107;093
PN;093007;Brugnera;Brugnera;;NO;B215;45,8992011;12,5367971;29,1193;093
PN;093008;Budoia;Budoia;;NO;B247;46,0429392;12,5326502;37,3582;093
PN;093009;Caneva;Caneva;;NO;B598;45,9685682;12,4490307;41,7946;093
PN;093010;"Casarsa della Delizia";"Casarsa della Delizia";;NO;B940;45,9537596;12,8401483;20,4660;093
PN;093011;"Castelnovo del Friuli";"Castelnovo del Friuli";;NO;C217;46,1999228;12,9032517;22,4812;093
PN;093012;"Cavasso Nuovo";"Cavasso Nuovo";;NO;C385;46,1940500;12,7688147;10,5962;093
PN;093013;Chions;Chions;;NO;C640;45,8623082;12,7523494;33,4461;093
PN;093014;Cimolais;Cimolais;;NO;C699;46,2881024;12,4377990;100,8511;093
PN;093015;Claut;Claut;;NO;C790;46,2671566;12,5139186;165,9013;093
PN;093016;Clauzetto;Clauzetto;;NO;C791;46,2290726;12,9149366;28,3078;093
PN;093017;Cordenons;Cordenons;;NO;C991;45,9885064;12,7071519;56,3393;093
PN;093018;Cordovado;Cordovado;;NO;C993;45,8501428;12,8821226;12,0182;093
PN;093019;"Erto e Casso";"Erto e Casso";;NO;D426;46,2789113;12,3723624;52,4192;093
PN;093020;Fanna;Fanna;;NO;D487;46,1876913;12,7542726;10,2629;093
PN;093021;"Fiume Veneto";"Fiume Veneto";;NO;D621;45,9280344;12,7368704;35,7555;093
PN;093022;Fontanafredda;Fontanafredda;;NO;D670;45,9889243;12,5478000;46,4018;093
PN;093024;Frisanco;Frisanco;;NO;D804;46,2126100;12,7238346;60,9870;093
PN;093025;Maniago;Maniago;;NO;E889;46,1710618;12,7081682;69,4596;093
PN;093026;Meduno;Meduno;;NO;F089;46,2167503;12,7865283;31,5906;093
PN;093027;"Montereale Valcellina";"Montereale Valcellina";;NO;F596;46,1551924;12,6560609;67,8802;093
PN;093028;"Morsano al Tagliamento";"Morsano al Tagliamento";;NO;F750;45,8578461;12,9290325;32,5331;093
PN;093029;"Pasiano di Pordenone";"Pasiano di Pordenone";;NO;G353;45,8513395;12,6274159;45,5945;093
PN;093030;"Pinzano al Tagliamento";"Pinzano al Tagliamento";;NO;G680;46,1831555;12,9460068;21,9508;093
PN;093031;Polcenigo;Polcenigo;;NO;G780;46,0305885;12,5017415;49,6887;093
PN;093032;Porcia;Porcia;;NO;G886;45,9580690;12,6137554;29,5333;093
PN;093033;Pordenone;Pordenone;;SI;G888;45,9544487;12,6600300;38,2114;093
PN;093034;"Prata di Pordenone";"Prata di Pordenone";;NO;G994;45,8939508;12,5972647;22,9602;093
PN;093035;Pravisdomini;Pravisdomini;;NO;H010;45,8175684;12,6921540;16,2091;093
PN;093036;"Roveredo in Piano";"Roveredo in Piano";;NO;H609;46,0095552;12,6175518;15,8565;093
PN;093037;Sacile;Sacile;;NO;H657;45,9542900;12,5030375;32,7407;093
PN;093038;"San Giorgio della Richinvelda";"San Giorgio della Richinvelda";;NO;H891;46,0454240;12,8677412;48,1525;093
PN;093039;"San Martino al Tagliamento";"San Martino al Tagliamento";;NO;H999;46,0208364;12,8638504;17,9790;093
PN;093040;"San Quirino";"San Quirino";;NO;I136;46,0363822;12,6803080;51,7586;093
PN;093041;"San Vito al Tagliamento";"San Vito al Tagliamento";;NO;I403;45,9149852;12,8547376;60,8809;093
PN;093042;Sequals;Sequals;;NO;I621;46,1662311;12,8265820;27,7045;093
PN;093043;"Sesto al Reghena";"Sesto al Reghena";;NO;I686;45,8485865;12,8165161;40,6729;093
PN;093044;Spilimbergo;Spilimbergo;;NO;I904;46,1121343;12,9056727;71,8756;093
PN;093045;"Tramonti di Sopra";"Tramonti di Sopra";;NO;L324;46,3099862;12,7896085;125,1433;093
PN;093046;"Tramonti di Sotto";"Tramonti di Sotto";;NO;L325;46,2849722;12,7958176;85,5471;093
PN;093047;Travesio;Travesio;;NO;L347;46,1964913;12,8719739;28,3790;093
PN;093049;"Vito d'Asio";"Vito d'Asio";;NO;M085;46,2333532;12,9585345;53,7144;093
PN;093050;Vivaro;Vivaro;;NO;M096;46,0742085;12,7764160;37,6768;093
PN;093051;Zoppola;Zoppola;;NO;M190;45,9664018;12,7703984;45,5349;093
PN;093052;Vajont;Vajont;;NO;M265;46,1466239;12,6980325;1,5859;093
PN;093053;"Valvasone Arzene";"Valvasone Arzene";;NO;M346;45,9893854;12,8632070;29,6750;093
IS;094001;"Acquaviva d'Isernia";"Acquaviva d'Isernia";;NO;A051;41,6720607;14,1498571;13,5139;094
IS;094002;Agnone;Agnone;;NO;A080;41,8060550;14,3665683;96,8489;094
IS;094003;"Bagnoli del Trigno";"Bagnoli del Trigno";;NO;A567;41,7045692;14,4582305;36,8009;094
IS;094004;"Belmonte del Sannio";"Belmonte del Sannio";;NO;A761;41,8250495;14,4234816;20,3167;094
IS;094005;"Cantalupo nel Sannio";"Cantalupo nel Sannio";;NO;B630;41,5219196;14,3924002;15,6380;094
IS;094006;Capracotta;Capracotta;;NO;B682;41,8338057;14,2642419;42,5447;094
IS;094007;Carovilli;Carovilli;;NO;B810;41,7131660;14,2942630;41,5624;094
IS;094008;Carpinone;Carpinone;;NO;B830;41,5914512;14,3238014;32,4292;094
IS;094009;"Castel del Giudice";"Castel del Giudice";;NO;C082;41,8549366;14,2314741;14,8083;094
IS;094010;Castelpetroso;Castelpetroso;;NO;C246;41,5594757;14,3452531;22,7064;094
IS;094011;Castelpizzuto;Castelpizzuto;;NO;C247;41,5213485;14,2926601;15,3894;094
IS;094012;"Castel San Vincenzo";"Castel San Vincenzo";;NO;C270;41,6549863;14,0625206;21,9784;094
IS;094013;Castelverrino;Castelverrino;;NO;C200;41,7681864;14,3975860;6,1987;094
IS;094014;"Cerro al Volturno";"Cerro al Volturno";;NO;C534;41,6540262;14,1031507;23,7896;094
IS;094015;Chiauci;Chiauci;;NO;C620;41,6780107;14,3855281;15,8538;094
IS;094016;"Civitanova del Sannio";"Civitanova del Sannio";;NO;C769;41,6676572;14,4042150;50,4723;094
IS;094017;"Colli a Volturno";"Colli a Volturno";;NO;C878;41,5989823;14,1039139;25,2497;094
IS;094018;"Conca Casale";"Conca Casale";;NO;C941;41,4944078;14,0066982;14,4296;094
IS;094019;Filignano;Filignano;;NO;D595;41,5450742;14,0563046;30,8761;094
IS;094020;"Forlì del Sannio";"Forlì del Sannio";;NO;D703;41,6952059;14,1811905;32,5616;094
IS;094021;Fornelli;Fornelli;;NO;D715;41,6062971;14,1409502;23,1728;094
IS;094022;Frosolone;Frosolone;;NO;D811;41,6014882;14,4491302;49,8862;094
IS;094023;Isernia;Isernia;;SI;E335;41,5879585;14,2257502;69,1501;094
IS;094024;Longano;Longano;;NO;E669;41,5216822;14,2457044;27,3726;094
IS;094025;"Macchia d'Isernia";"Macchia d'Isernia";;NO;E778;41,5627567;14,1674654;17,7115;094
IS;094026;Macchiagodena;Macchiagodena;;NO;E779;41,5592099;14,4058281;34,3511;094
IS;094027;Miranda;Miranda;;NO;F239;41,6438461;14,2462244;22,1461;094
IS;094028;Montaquila;Montaquila;;NO;F429;41,5663572;14,1167021;25,4490;094
IS;094029;"Montenero Val Cocchiara";"Montenero Val Cocchiara";;NO;F580;41,7146845;14,0661796;22,0189;094
IS;094030;Monteroduni;Monteroduni;;NO;F601;41,5227475;14,1757071;37,2123;094
IS;094031;Pesche;Pesche;;NO;G486;41,6111923;14,2816323;12,9625;094
IS;094032;Pescolanciano;Pescolanciano;;NO;G495;41,6788100;14,3368356;34,7337;094
IS;094033;Pescopennataro;Pescopennataro;;NO;G497;41,8782017;14,2948435;18,8320;094
IS;094034;"Pettoranello del Molise";"Pettoranello del Molise";;NO;G523;41,5735278;14,2769719;15,5840;094
IS;094035;Pietrabbondante;Pietrabbondante;;NO;G606;41,7486517;14,3877602;27,4436;094
IS;094036;Pizzone;Pizzone;;NO;G727;41,6667271;14,0357471;33,4825;094
IS;094037;"Poggio Sannita";"Poggio Sannita";;NO;B317;41,7785632;14,4131805;25,7364;094
IS;094038;Pozzilli;Pozzilli;;NO;G954;41,5114108;14,0619180;34,6597;094
IS;094039;"Rionero Sannitico";"Rionero Sannitico";;NO;H308;41,7121982;14,1399342;29,2126;094
IS;094040;Roccamandolfi;Roccamandolfi;;NO;H420;41,4928605;14,3494986;53,6623;094
IS;094041;Roccasicura;Roccasicura;;NO;H445;41,6981546;14,2317411;28,6049;094
IS;094042;"Rocchetta a Volturno";"Rocchetta a Volturno";;NO;H458;41,6242459;14,0858834;23,3409;094
IS;094043;"San Pietro Avellana";"San Pietro Avellana";;NO;I096;41,7887716;14,1834790;44,9457;094
IS;094044;Sant'Agapito;Sant'Agapito;;NO;I189;41,5436928;14,2217677;15,9289;094
IS;094045;"Santa Maria del Molise";"Santa Maria del Molise";;NO;I238;41,5526532;14,3705433;17,1965;094
IS;094046;"Sant'Angelo del Pesco";"Sant'Angelo del Pesco";;NO;I282;41,8831190;14,2557840;15,5895;094
IS;094047;"Sant'Elena Sannita";"Sant'Elena Sannita";;NO;B466;41,5766841;14,4719521;14,0760;094
IS;094048;Scapoli;Scapoli;;NO;I507;41,6152511;14,0588052;18,9353;094
IS;094049;"Sessano del Molise";"Sessano del Molise";;NO;I679;41,6383035;14,3319690;25,3179;094
IS;094050;"Sesto Campano";"Sesto Campano";;NO;I682;41,4210330;14,0773525;35,3166;094
IS;094051;Vastogirardi;Vastogirardi;;NO;L696;41,7741894;14,2594214;60,7037;094
IS;094052;Venafro;Venafro;;NO;L725;41,4861400;14,0451054;46,4518;094
OR;095001;Abbasanta;Abbasanta;;NO;A007;40,1238307;8,8210225;39,8469;095
OR;095002;Aidomaggiore;Aidomaggiore;;NO;A097;40,1717923;8,8564342;41,2051;095
OR;095003;Albagiara;Albagiara;;NO;A126;39,7881878;8,8606283;8,8673;095
OR;095004;Ales;Ales;;NO;A180;39,7691501;8,8158449;22,4520;095
OR;095005;Allai;Allai;;NO;A204;39,9578602;8,8595144;27,3604;095
OR;095006;Arborea;Arborea;;NO;A357;39,7733742;8,5821806;94,7921;095
OR;095007;Ardauli;Ardauli;;NO;A380;40,0872152;8,9112308;20,5295;095
OR;095008;Assolo;Assolo;;NO;A477;39,8106641;8,9156271;16,3723;095
OR;095009;Asuni;Asuni;;NO;A480;39,8718398;8,9477351;21,3433;095
OR;095010;Baradili;Baradili;;NO;A614;39,7224324;8,8976030;5,5735;095
OR;095011;"Baratili San Pietro";"Baratili San Pietro";;NO;A621;39,9932293;8,5549669;6,0966;095
OR;095012;Baressa;Baressa;;NO;A655;39,7146033;8,8740492;12,5116;095
OR;095013;Bauladu;Bauladu;;NO;A721;40,0196104;8,6713684;24,2197;095
OR;095014;Bidonì;Bidonì;;NO;A856;40,1129317;8,9351207;11,7239;095
OR;095015;Bonarcado;Bonarcado;;NO;A960;40,1007474;8,6545332;28,4117;095
OR;095016;Boroneddu;Boroneddu;;NO;B055;40,1126646;8,8698821;4,5886;095
OR;095017;Busachi;Busachi;;NO;B281;40,0332154;8,8980765;59,0266;095
OR;095018;Cabras;Cabras;;NO;B314;39,9298374;8,5311929;102,2534;095
OR;095019;Cuglieri;Cuglieri;;NO;D200;40,1897111;8,5682182;120,5970;095
OR;095020;Fordongianus;Fordongianus;;NO;D695;39,9948417;8,8079655;39,4817;095
OR;095021;Ghilarza;Ghilarza;;NO;E004;40,1213900;8,8346934;55,4597;095
OR;095022;Gonnoscodina;Gonnoscodina;;NO;E087;39,7006149;8,8358446;8,8205;095
OR;095023;Gonnosnò;Gonnosnò;;NO;D585;39,7599562;8,8719056;15,4582;095
OR;095024;Gonnostramatza;Gonnostramatza;;NO;E088;39,6800309;8,8314312;17,6423;095
OR;095025;Marrubiu;Marrubiu;;NO;E972;39,7488037;8,6362624;61,2346;095
OR;095026;Masullas;Masullas;;NO;F050;39,7013855;8,7792539;18,6808;095
OR;095027;Milis;Milis;;NO;F208;40,0492344;8,6371823;18,6691;095
OR;095028;Mogorella;Mogorella;;NO;F270;39,8630477;8,8582654;17,0619;095
OR;095029;Mogoro;Mogoro;;NO;F272;39,6840271;8,7745758;48,9861;095
OR;095030;Morgongiori;Morgongiori;;NO;F727;39,7460752;8,7677257;45,1972;095
OR;095031;Narbolia;Narbolia;;NO;F840;40,0476365;8,5750012;40,5004;095
OR;095032;Neoneli;Neoneli;;NO;F867;40,0614306;8,9440127;48,0142;095
OR;095033;Norbello;Norbello;;NO;F934;40,1338831;8,8322502;26,1807;095
OR;095034;"Nughedu Santa Vittoria";"Nughedu Santa Vittoria";;NO;F974;40,1019972;8,9542970;28,5715;095
OR;095035;Nurachi;Nurachi;;NO;F980;39,9737158;8,5399149;15,9653;095
OR;095036;Nureci;Nureci;;NO;F985;39,8240241;8,9739722;12,8665;095
OR;095037;Ollastra;Ollastra;;NO;G043;39,9511509;8,7346684;21,4698;095
OR;095038;Oristano;Oristano;;SI;G113;39,9037353;8,5911836;84,5723;095
OR;095039;"Palmas Arborea";"Palmas Arborea";;NO;G286;39,8759204;8,6456826;39,3276;095
OR;095040;Pau;Pau;;NO;G379;39,7926412;8,8030983;13,8160;095
OR;095041;Paulilatino;Paulilatino;;NO;G384;40,0864920;8,7604944;103,8471;095
OR;095042;Pompu;Pompu;;NO;G817;39,7248022;8,7957192;5,3157;095
OR;095043;"Riola Sardo";"Riola Sardo";;NO;H301;39,9964712;8,5384735;48,1091;095
OR;095044;Ruinas;Ruinas;;NO;F271;39,9056951;8,8964176;30,4581;095
OR;095045;Samugheo;Samugheo;;NO;H756;39,9471162;8,9396056;81,2826;095
OR;095046;"San Nicolò d'Arcidano";"San Nicolò d'Arcidano";;NO;A368;39,6852094;8,6466924;28,3569;095
OR;095047;"Santa Giusta";"Santa Giusta";;NO;I205;39,8783745;8,6086307;69,2151;095
OR;095048;"Villa Sant'Antonio";"Villa Sant'Antonio";;NO;I298;39,8580790;8,9012848;19,0500;095
OR;095049;"Santu Lussurgiu";"Santu Lussurgiu";;NO;I374;40,1372408;8,6519668;99,7954;095
OR;095050;"San Vero Milis";"San Vero Milis";;NO;I384;40,0127188;8,5991507;72,4749;095
OR;095051;"Scano di Montiferro";"Scano di Montiferro";;NO;I503;40,2167522;8,5835189;60,4676;095
OR;095052;Sedilo;Sedilo;;NO;I564;40,1747822;8,9209170;68,4524;095
OR;095053;Seneghe;Seneghe;;NO;I605;40,0805699;8,6114684;57,8527;095
OR;095054;Senis;Senis;;NO;I609;39,8215604;8,9395487;16,0628;095
OR;095055;Sennariolo;Sennariolo;;NO;I613;40,2123652;8,5562875;15,6128;095
OR;095056;Siamaggiore;Siamaggiore;;NO;I717;39,9486667;8,6361548;13,1726;095
OR;095057;Siamanna;Siamanna;;NO;I718;39,9201193;8,7596186;28,3563;095
OR;095058;Simala;Simala;;NO;I742;39,7192102;8,8296252;13,3786;095
OR;095059;Simaxis;Simaxis;;NO;I743;39,9302619;8,6909050;27,8199;095
OR;095060;Sini;Sini;;NO;I749;39,7523943;8,9063632;8,7514;095
OR;095061;Siris;Siris;;NO;I757;39,7127341;8,7748757;6,0044;095
OR;095062;Solarussa;Solarussa;;NO;I791;39,9530829;8,6707587;31,8589;095
OR;095063;Sorradile;Sorradile;;NO;I861;40,1065753;8,9327695;26,3402;095
OR;095064;Tadasuni;Tadasuni;;NO;L023;40,1106260;8,8826058;5,0943;095
OR;095065;Terralba;Terralba;;NO;L122;39,7201224;8,6361843;49,9709;095
OR;095066;Tramatza;Tramatza;;NO;L321;40,0028062;8,6486247;16,7998;095
OR;095067;Tresnuraghes;Tresnuraghes;;NO;L393;40,2508544;8,5188205;31,4950;095
OR;095068;"Ulà Tirso";"Ulà Tirso";;NO;L488;40,0449478;8,9054288;18,8464;095
OR;095069;Uras;Uras;;NO;L496;39,6982739;8,7010763;39,2388;095
OR;095070;Usellus;Usellus;;NO;L508;39,8082032;8,8526330;35,0735;095
OR;095071;"Villanova Truschedu";"Villanova Truschedu";;NO;L991;39,9895194;8,7525694;16,6098;095
OR;095072;Villaurbana;Villaurbana;;NO;M030;39,8861046;8,7781036;58,7001;095
OR;095073;"Villa Verde";"Villa Verde";;NO;A609;39,7959589;8,8210208;17,6511;095
OR;095074;Zeddiani;Zeddiani;;NO;M153;39,9895011;8,5954876;11,8094;095
OR;095075;Zerfaliu;Zerfaliu;;NO;M168;39,9579420;8,7075494;15,5607;095
OR;095076;Siapiccia;Siapiccia;;NO;I721;39,9263528;8,7617627;17,9310;095
OR;095077;Curcuris;Curcuris;;NO;D214;39,7462842;8,8314134;7,1807;095
OR;095078;Soddì;Soddì;;NO;I778;40,1289488;8,8771933;5,2425;095
OR;095079;Bosa;Bosa;;NO;B068;40,2990788;8,4978307;128,0155;095
OR;095080;Flussio;Flussio;;NO;D640;40,2670227;8,5415204;6,8744;095
OR;095082;Laconi;Laconi;;NO;E400;39,8538621;9,0522368;124,7513;095
OR;095083;Magomadas;Magomadas;;NO;E825;40,2641329;8,5253996;9,1090;095
OR;095084;Modolo;Modolo;;NO;F261;40,2740117;8,5278218;2,4744;095
OR;095085;Montresta;Montresta;;NO;F698;40,3736443;8,4998749;31,1594;095
OR;095086;Sagama;Sagama;;NO;H661;40,2609196;8,5780940;11,7228;095
OR;095087;Suni;Suni;;NO;L006;40,2796716;8,5502802;47,4624;095
OR;095088;Tinnura;Tinnura;;NO;L172;40,2691792;8,5482074;3,8487;095
BI;096001;Ailoche;Ailoche;;NO;A107;45,6980656;8,2203797;10,7826;096
BI;096002;"Andorno Micca";"Andorno Micca";;NO;A280;45,6155697;8,0533177;11,8868;096
BI;096003;Benna;Benna;;NO;A784;45,5124011;8,1251504;9,3890;096
BI;096004;Biella;Biella;;SI;A859;45,5665179;8,0540821;46,6883;096
BI;096005;Bioglio;Bioglio;;NO;A876;45,6075981;8,1302601;18,8452;096
BI;096006;Borriana;Borriana;;NO;B058;45,5059776;8,0395803;5,3451;096
BI;096007;Brusnengo;Brusnengo;;NO;B229;45,5961361;8,2525374;10,4533;096
BI;096008;Callabiana;Callabiana;;NO;B417;45,6337268;8,0907382;6,5573;096
BI;096009;Camandona;Camandona;;NO;B457;45,6417158;8,1000101;9,2001;096
BI;096010;Camburzano;Camburzano;;NO;B465;45,5442149;8,0033138;3,8025;096
BI;096012;Candelo;Candelo;;NO;B586;45,5463048;8,1127014;15,1210;096
BI;096013;Caprile;Caprile;;NO;B708;45,6929625;8,2129724;11,5955;096
BI;096014;Casapinta;Casapinta;;NO;B933;45,6150416;8,1934006;2,8608;096
BI;096015;"Castelletto Cervo";"Castelletto Cervo";;NO;C155;45,5190085;8,2252012;14,9021;096
BI;096016;Cavaglià;Cavaglià;;NO;C363;45,4057659;8,0934912;25,6248;096
BI;096018;Cerrione;Cerrione;;NO;C532;45,4809131;8,0739946;27,9876;096
BI;096019;Coggiola;Coggiola;;NO;C819;45,6845897;8,1851642;23,7819;096
BI;096020;Cossato;Cossato;;NO;D094;45,5701031;8,1805983;27,7338;096
BI;096021;Crevacuore;Crevacuore;;NO;D165;45,6858439;8,2471267;8,6006;096
BI;096023;Curino;Curino;;NO;D219;45,6276001;8,2358883;21,6492;096
BI;096024;Donato;Donato;;NO;D339;45,5282979;7,9075819;12,0694;096
BI;096025;Dorzano;Dorzano;;NO;D350;45,4252225;8,0969696;4,7415;096
BI;096026;Gaglianico;Gaglianico;;NO;D848;45,5394108;8,0747237;4,4984;096
BI;096027;Gifflenga;Gifflenga;;NO;E024;45,4932836;8,2316413;2,2559;096
BI;096028;Graglia;Graglia;;NO;E130;45,5578972;7,9811173;20,1389;096
BI;096030;Magnano;Magnano;;NO;E821;45,4627089;8,0051271;10,5560;096
BI;096031;Massazza;Massazza;;NO;F037;45,4920784;8,1651629;11,6095;096
BI;096032;Masserano;Masserano;;NO;F042;45,5957023;8,2232689;27,0732;096
